"accountID","billingZipCode","billingcity","missing","City","State","Lat","Long","hotspot","dBerkley","dSF","dPeninsula","total","amountdonated2013","amountdonatedlifetime","nodonationslifetime","yearsdonating","accountnum","add_avgdonation","add_avgdonationifdonated2013","pricelevel_2012_2013","pricelevel_2013_2014","total_2012_2013","total_2013_2014","conc_BACH","conc_HANDEL","conc_VIVALDI","conc_HAYDN","dSFy","missingy","package_2012_2013","package_2013_2014","location_2012_2013","location_2013_2014","section_2012_2013","adjustedtotal2012_2013","adjustedtotal2013_2014","avg2years","var2years","avg3years","var3years","avg4years","var4years","avg5years","var5years","avg2yearsifnovar","avg3yearsifnovar","avg4yearsifnovar","avg5yearsifnovar","numboughtsubs","everboughtticket"
"001i000000aTTHO","91764","Ontario",0,"ONTARIO","CA",34.07,-117.62,"SoCal",369.369987563968,371.475691526607,345.196155793436,0,0,0,0,0,19187,0,0,0,0,0,0,0,0,0,0,371.475691526607,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000aTTlu","94122","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.48,"BayArea",14.0466687915003,3.39005414955431,28.4704499932337,0,0,0,0,0,19189,0,0,0,0,0,0,0,0,0,0,3.39005414955431,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000aTTZe","94115","San Francisco",0,"SAN FRANCISCO","CA",37.78,-122.43,"BayArea",10.9975377453387,0.527481964210213,28.0788482520332,0,0,0,0,0,19188,0,0,0,0,0,0,0,0,0,0,0.527481964210213,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000aU9Sz","20036","Washington",0,"WASHINGTON","DC",38.89,-77.03,"DC",2428.25935477571,2438.40208013035,2431.71524752886,0,0,0,0,0,19190,0,0,0,0,0,0,0,0,0,0,2438.40208013035,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000aUDjp","94123","San Francisco",0,"SAN FRANCISCO","CA",37.8,-122.43,"BayArea",10.3045762459543,1.70150695783867,29.2724686851743,0,0,0,0,0,19191,0,0,0,0,0,0,0,0,0,0,1.70150695783867,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000aUDpI","94127","San Francisco",0,"SAN FRANCISCO","CA",37.73,-122.45,"BayArea",13.9972589009244,3.56251011313712,25.8253693340928,0,0,10,1,0,19193,10,0,0,0,0,0,0,0,0,0,3.56251011313712,"0","NA","NA","NA","NA","NA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"001i000000aUDvH",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19194,0,0,0,0,0,0,0,0,0,0,0,"1","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000aUDw5",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19196,0,0,0,0,0,0,0,0,0,0,0,"1","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000aUDwJ",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19197,0,0,0,0,0,0,0,0,0,0,0,"1","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000aUDwt",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19199,0,0,0,0,0,0,0,0,0,0,0,"1","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000aUDxb",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19203,0,0,0,0,0,0,0,0,0,0,0,"1","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000aUDxg",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19204,0,0,0,0,0,0,0,0,0,0,0,"1","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000aUDxH",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19201,0,0,0,0,0,0,0,0,0,0,0,"1","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000aUDxW",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19202,0,0,0,0,0,0,0,0,0,0,0,"1","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000aUDyF",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19206,0,0,0,0,0,0,0,0,0,0,0,"1","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000bUJa6","94122","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.48,"BayArea",14.0466687915003,3.39005414955431,28.4704499932337,0,0,0,0,0,19212,0,0,0,0,0,0,0,0,0,0,3.39005414955431,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000bUJeI","94117","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.44,"BayArea",12.2431819773811,1.51457142503336,27.2019651549045,0,0,0,0,0,19213,0,0,0,0,0,0,0,0,0,0,1.51457142503336,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000bUJpC","94122","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.48,"BayArea",14.0466687915003,3.39005414955431,28.4704499932337,0,0,0,0,0,19214,0,0,0,0,0,0,0,0,0,0,3.39005414955431,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000bUJYF","94610","Oakland",0,"OAKLAND","CA",37.81,-122.24,"BayArea",4.11508658729942,10.1934329011678,26.4558771467581,0,0,0,0,0,19211,0,0,0,0,0,0,0,0,0,0,10.1934329011678,"0","NA","NA","NA","NA","NA",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"001i000000bUKYA","94122","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.48,"BayArea",14.0466687915003,3.39005414955431,28.4704499932337,0,0,0,0,0,19218,0,0,0,0,0,0,0,0,0,0,3.39005414955431,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000bV0tc","94109","San Francisco",0,"SAN FRANCISCO","CA",37.79,-122.42,"BayArea",10.1650201571744,0.949557293457745,28.4011479206665,0,0,0,0,0,19221,0,0,0,0,0,0,0,0,0,0,0.949557293457745,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000bV0yI","94606","Oakland",0,"OAKLAND","CA",37.78,-122.24,"BayArea",6.13244808524747,9.92900610720149,24.4073017348323,0,0,0,0,0,19222,0,0,0,0,0,0,0,0,0,0,9.92900610720149,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000bV1AA","94117","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.44,"BayArea",12.2431819773811,1.51457142503336,27.2019651549045,0,0,0,0,0,19226,0,0,0,0,0,0,0,0,0,0,1.51457142503336,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000bV1AJ","94110","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.41,"BayArea",11.9590609597601,2.59097927902824,25.1492019756071,0,0,0,0,0,19227,0,0,0,0,0,0,0,0,0,0,2.59097927902824,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000bV1Ea","94158","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.39,"BayArea",10.2013417076367,2.06177202590126,25.7912771699272,0,0,0,0,0,19230,0,0,0,0,0,0,0,0,0,0,2.06177202590126,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000bV1Ra","94610","Oakland",0,"OAKLAND","CA",37.81,-122.24,"BayArea",4.11508658729942,10.1934329011678,26.4558771467581,0,0,0,0,0,19232,0,0,0,0,0,0,0,0,0,0,10.1934329011678,"0","NA","NA","NA","NA","NA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"001i000000bV3KZ","94131","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.44,"BayArea",13.1269097217201,2.70798361671258,26.0605342650374,0,0,0,0,0,19236,0,0,0,0,0,0,0,0,0,0,2.70798361671258,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000bZlak","94110","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.41,"BayArea",11.9590609597601,2.59097927902824,25.1492019756071,0,0,0,0,0,19237,0,0,0,0,0,0,0,0,0,0,2.59097927902824,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000bZldE","94703","Berkeley",0,"BERKELEY","CA",37.86,-122.27,"BayArea",0.66943722545461,10.1032643240295,30.1448161983031,0,0,0,0,0,19238,0,0,0,0,0,0,0,0,0,0,10.1032643240295,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000bZlds","94709","Berkeley",0,"BERKELEY","CA",37.87,-122.26,"BayArea",0.223632315497778,10.9498907917998,30.7279716014884,0,0,0,0,0,19239,0,0,0,0,0,0,0,0,0,0,10.9498907917998,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000c1ohC","94110","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.41,"BayArea",11.9590609597601,2.59097927902824,25.1492019756071,0,0,0,0,0,19243,0,0,0,0,0,0,0,0,0,0,2.59097927902824,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000c1oJG","94903","San Rafael",0,"SAN RAFAEL","CA",38.02,-122.54,"BayArea",18.5134156771719,18.0532658164097,45.5249327389578,0,0,0,0,0,19240,0,0,0,0,0,0,0,0,0,0,18.0532658164097,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000c1okK","94901","san rafael",0,"SAN RAFAEL","CA",37.97,-122.5,"BayArea",14.8353159184708,14.0652515659376,41.456418720137,0,0,0,0,0,19245,0,0,0,0,0,0,0,0,0,0,14.0652515659376,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000c1okp","94123","San Francisco",0,"SAN FRANCISCO","CA",37.8,-122.43,"BayArea",10.3045762459543,1.70150695783867,29.2724686851743,0,0,0,0,0,19246,0,0,0,0,0,0,0,0,0,0,1.70150695783867,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000c1on4","94109","San Francisco",0,"SAN FRANCISCO","CA",37.79,-122.42,"BayArea",10.1650201571744,0.949557293457745,28.4011479206665,0,0,0,0,0,19248,0,0,0,0,0,0,0,0,0,0,0.949557293457745,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000c1oSf","94122","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.48,"BayArea",14.0466687915003,3.39005414955431,28.4704499932337,0,0,0,0,0,19242,0,0,0,0,0,0,0,0,0,0,3.39005414955431,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000c1owG","94123","San Francisco",0,"SAN FRANCISCO","CA",37.8,-122.43,"BayArea",10.3045762459543,1.70150695783867,29.2724686851743,0,0,0,0,0,19251,0,0,0,0,0,0,0,0,0,0,1.70150695783867,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000c1p4e","94116","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.48,"BayArea",14.823696764161,4.06622709296517,27.3822954569315,0,0,0,0,0,19255,0,0,0,0,0,0,0,0,0,0,4.06622709296517,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000c28lF","94117","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.44,"BayArea",12.2431819773811,1.51457142503336,27.2019651549045,0,0,0,0,0,19261,0,0,0,0,0,0,0,0,0,0,1.51457142503336,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000c28o0","94025","Menlo Park",0,"MENLO PARK","CA",37.45,-122.17,"BayArea",29.2779844416343,26.4486620023269,1.26011037066595,0,0,2,1,0,19262,2,0,0,0,0,0,0,0,0,0,26.4486620023269,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000c296j","95056","Santa Clara",0,"SANTA CLARA","CA",37.4,-121.96,"BayArea",36.282626217972,36.3000536169689,11.5400540511259,0,0,0,0,0,19263,0,0,0,0,0,0,0,0,0,0,36.3000536169689,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000c29Oo","94107","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.39,"BayArea",10.2013417076367,2.06177202590126,25.7912771699272,0,0,0,0,0,19264,0,0,0,0,0,0,0,0,0,0,2.06177202590126,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000c2KTV","94941","Mill Valley",0,"MILL VALLEY","CA",37.89,-122.56,"BayArea",16.3731030368975,10.9108303633542,38.3235882413876,0,0,0,0,0,19266,0,0,0,0,0,0,0,0,0,0,10.9108303633542,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000c2Kz2","94110","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.41,"BayArea",11.9590609597601,2.59097927902824,25.1492019756071,0,0,4,1,0,19268,4,0,0,0,0,0,0,0,0,0,2.59097927902824,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000cBfci","94115","San Francisco",0,"SAN FRANCISCO","CA",37.78,-122.43,"BayArea",10.9975377453387,0.527481964210213,28.0788482520332,0,0,0,0,0,19271,0,0,0,0,0,0,0,0,0,0,0.527481964210213,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000cBfej","94618","OAKLAND",0,"OAKLAND","CA",37.84,-122.23,"BayArea",2.54114741467251,11.3570821784751,28.4357271448556,0,0,0,0,0,19273,0,0,0,0,0,0,0,0,0,0,11.3570821784751,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000cBfqL","95071","Saratoga",0,"SARATOGA","CA",37.25,-122.03,"BayArea",44.5287751720733,42.2737625568187,14.650087579316,0,0,10,1,0,19277,10,0,0,0,0,0,0,0,0,0,42.2737625568187,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000cBfXt","94134","San Francisco",0,"SAN FRANCISCO","CA",37.72,-122.41,"BayArea",13.0099740000216,3.94717805580572,23.9896282075542,0,0,0,0,0,19269,0,0,0,0,0,0,0,0,0,0,3.94717805580572,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000cBfXy","94158","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.39,"BayArea",10.2013417076367,2.06177202590126,25.7912771699272,0,0,0,0,0,19270,0,0,0,0,0,0,0,0,0,0,2.06177202590126,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000cBheR","94002","Belmont",0,"BELMONT","CA",37.5,-122.3,"BayArea",25.4741059247941,20.2408099948549,8.72440359134647,0,0,0,0,0,19278,0,0,0,0,0,0,0,0,0,0,20.2408099948549,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000cC4nJ","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926,0,0,0,0,0,19279,0,0,0,0,0,0,0,0,0,0,11.3834144537753,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000cCHx7",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19281,0,0,0,0,0,0,0,0,0,0,0,"1","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000cESU8",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19286,0,0,0,0,0,0,0,0,0,0,0,"1","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000cEtsj","94920","Tiburon",0,"BELVEDERE TIBURON","CA",37.89,-122.47,"BayArea",11.4923149890681,8.29678656756197,35.7826167852807,0,0,1600,1,0,19287,1600,0,0,0,0,0,0,0,0,0,8.29678656756197,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000dW7rh","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926,0,0,10,1,0,19294,10,0,0,0,0,0,0,0,0,0,11.3834144537753,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000dW7to","94706","Albany",0,"ALBANY","CA",37.88,-122.29,"BayArea",1.79516991047637,10.1530615857088,31.7204135709412,0,0,0,0,0,19295,0,0,0,0,0,0,0,0,0,0,10.1530615857088,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000dW7uC","94709","Berkeley",0,"BERKELEY","CA",37.87,-122.26,"BayArea",0.223632315497778,10.9498907917998,30.7279716014884,0,0,0,0,0,19296,0,0,0,0,0,0,0,0,0,0,10.9498907917998,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000dW800","94610","Oakland",0,"OAKLAND","CA",37.81,-122.24,"BayArea",4.11508658729942,10.1934329011678,26.4558771467581,0,0,0,0,0,19298,0,0,0,0,0,0,0,0,0,0,10.1934329011678,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000dW82e","94708","Kensingtont",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164,0,0,0,0,0,19300,0,0,0,0,0,0,0,0,0,0,12.2909736557185,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000dW848","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347,0,0,0,0,0,19301,0,0,0,0,0,0,0,0,0,0,11.531582571248,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000dW84X","93706","Berkeley",0,"FRESNO","CA",36.64,-119.91,"",154.806527650143,159.126703275605,136.089712578032,0,0,0,0,0,19302,0,0,0,0,0,0,0,0,0,0,159.126703275605,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000dW85G","94577","San Leandro",0,"SAN LEANDRO","CA",37.71,-122.16,"BayArea",12.1968972829682,15.0241185129883,19.2301125603601,0,0,30,1,0,19303,30,0,0,0,0,0,0,0,0,0,15.0241185129883,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000dW85u","94577","San Leandro",0,"SAN LEANDRO","CA",37.71,-122.16,"BayArea",12.1968972829682,15.0241185129883,19.2301125603601,0,0,0,0,0,19304,0,0,0,0,0,0,0,0,0,0,15.0241185129883,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000dW86O","94702","Berkeley",0,"BERKELEY","CA",37.86,-122.28,"BayArea",1.11842199270746,9.66045134067839,30.2529592034207,0,0,0,0,0,19305,0,0,0,0,0,0,0,0,0,0,9.66045134067839,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000dW88o","94577","San leandro",0,"SAN LEANDRO","CA",37.71,-122.16,"BayArea",12.1968972829682,15.0241185129883,19.2301125603601,0,0,0,0,0,19310,0,0,0,0,0,0,0,0,0,0,15.0241185129883,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000dW8Cy","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347,0,0,0,0,0,19313,0,0,0,0,0,0,0,0,0,0,11.531582571248,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000dW8Ec","94901","san rafael",0,"SAN RAFAEL","CA",37.97,-122.5,"BayArea",14.8353159184708,14.0652515659376,41.456418720137,0,0,0,0,0,19315,0,0,0,0,0,0,0,0,0,0,14.0652515659376,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000dW8Ew","94611","Piedmont",0,"OAKLAND","CA",37.83,-122.22,"BayArea",3.42069665065432,11.6243547342125,27.68567399962,0,0,0,0,0,19316,0,0,0,0,0,0,0,0,0,0,11.6243547342125,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000dW8Gi","94568","Dublin",0,"DUBLIN","CA",37.71,-121.91,"BayArea",22.0739918796943,28.3549678424102,23.8094466055116,0,0,0,0,0,19320,0,0,0,0,0,0,0,0,0,0,28.3549678424102,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001i000000dW8Gx","94577","San Leandro",0,"SAN LEANDRO","CA",37.71,-122.16,"BayArea",12.1968972829682,15.0241185129883,19.2301125603601,0,0,0,0,0,19321,0,0,0,0,0,0,0,0,0,0,15.0241185129883,"0","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
