"account.id","total"
"001i000000NuOiv","0"
"001i000000NuPl7","0"
"001i000000NuRFI","0"
"001i000000NuQ0d","0"
"001i000000NuRkr","0"
"001i000000NuRQd","0"
"001i000000NuR6P","0"
"001i000000NuQo1","0"
"001i000000NuPZp","0"
"001i000000NuRk5","0"
"001i000000NuRJt","0"
"001i000000NuOJ7","0"
"001i000000LhyWv","0.5"
"001i000000NuNpU","0"
"001i000000LhyVE","2"
"001i000000NuQoQ","0"
"001i000000NuP76","0"
"001i000000NuNcB","0"
"001i000000NuREE","0"
"001i000000NuRVi","0"
"001i000000NuQvg","0"
"001i000000NuPa4","0"
"001i000000NuQr6","0"
"001i000000NuOiq","0"
"001i000000NuQba","0"
"001i000000NuPVg","0"
"001i000000NuPff","0"
"001i000000NuOL3","0"
"001i000000NuRSd","0"
"001i000000NuOqb","0"
"001i000000NuQOU","0"
"001i000000NuOe9","0"
"001i000000NuP0x","0"
"001i000000NuNw9","0"
"001i000000MJzTS","0"
"001i000000NuRdm","0"
"001i000000NuNv8","0"
"001i000000Lhya6","2"
"001i000000NuPz0","0"
"001i000000NuRBk","0"
"001i000000NuRPm","0"
"001i000000Li94u","0"
"001i000000NuQbS","0"
"001i000000NuOcJ","0"
"001i000000NuQb7","0"
"001i000000NuR9z","0"
"001i000000NuRXR","0"
"001i000000NuQtr","0"
"001i000000NuQYH","0"
"001i000000NuPVy","0"
"001i000000NuQYW","1"
"001i000000NuNrk","0"
"001i000000NuRVB","0"
"001i000000NuQXk","0"
"001i000000NuO5B","0"
"001i000000NuPBC","0"
"001i000000NuQjf","0"
"001i000000NuOuC","0"
"001i000000Li95x","0"
"001i000000NuQHO","0"
"001i000000oks20","0"
"001i000000NuPfZ","0"
"001i000000NuPxV","0"
"001i000000NuOQV","0"
"001i000000NuQ2H","0"
"001i000000oks14","0"
"001i000000NuQ4F","0"
"001i000000NuOEL","0"
"001i000000LhyWK","0.5"
"001i000000NuNkJ","0"
"001i000000NuNvD","0"
"001i000000NuPmp","0"
"001i000000NuNoN","0"
"001i000000NuRGd","0"
"001i000000NuOCS","0"
"001i000000NuRBh","0"
"001i000000NuQoW","0"
"001i000000NuNXs","0"
"001i000000NuQQz","0"
"001i000000oks4E","0"
"001i000000NuOOH","0"
"001i000000NuP3e","0"
"001i000000NuP6s","0"
"001i000000NuQUM","0"
"001i000000NuOop","0"
"001i000000NuPz8","0"
"001i000000NuQQ1","0"
"001i000000NuOYX","0"
"001i000000NuRNx","0"
"001i000000NuQ3R","0"
"001i000000NuOUk","0"
"001i000000NuNuo","0"
"001i000000NuQPh","0"
"001i000000LhyTE","2"
"001i000000LhyRo","2"
"001i000000NuOL8","0"
"001i000000NuQv2","0"
"001i000000NuR3k","0"
"001i000000NuOXR","0"
"001i000000NuP3H","0"
"001i000000MKXgt","0"
"001i000000NuOI6","0"
"001i000000NuR9q","0"
"001i000000NuOHE","0"
"001i000000LhyQt","2"
"001i000000MJzaR","0"
"001i000000NuNlz","0"
"001i000000NuQRg","0"
"001i000000NuNsD","0"
"001i000000NuOut","0"
"001i000000NuQwh","0"
"001i000000NuPY8","0"
"001i000000NuRnI","0"
"001i000000NuNtL","0"
"001i000000Lhydl","1"
"001i000000NuQX2","0"
"001i000000NuNq2","0"
"001i000000NuPTh","0"
"001i000000NuPmt","0"
"001i000000NuRJD","0"
"001i000000NuP9R","0"
"001i000000NuRPc","0"
"001i000000NuORb","0"
"001i000000NuQp3","0"
"001i000000NuQPk","0"
"001i000000NuOwa","0"
"001i000000NuOSj","0"
"001i000000NuQ65","0"
"001i000000LhyV4","0"
"001i000000NuRLY","0"
"001i000000NuOGo","0"
"001i000000NuQpl","0"
"001i000000NuS3H","0"
"001i000000NuPDL","0"
"001i000000NuOkT","0"
"001i000000NuOE2","0"
"001i000000oks1d","0"
"001i000000Lhyc3","0"
"001i000000NuPxR","0"
"001i000000oks4k","0"
"001i000000NuOPq","0"
"001i000000MJzV6","0"
"001i000000NuQZN","0"
"001i000000NuQhO","0"
"001i000000NuRlx","0"
"001i000000NuQNd","0"
"001i000000NuPBa","0"
"001i000000NuPbC","0"
"001i000000NuOuD","0"
"001i000000NuNcP","0"
"001i000000LhyU9","1"
"001i000000NuNtx","0"
"001i000000NuOzr","0"
"001i000000NuRX7","0"
"001i000000NuQLH","0"
"001i000000NuQMQ","0"
"001i000000NuNXL","0"
"001i000000NuPXt","0"
"001i000000NuRhJ","0"
"001i000000NuPf7","0"
"001i000000NuRZH","0"
"001i000000NuQkI","0"
"001i000000NuOpS","0"
"001i000000NuRgg","0"
"001i000000NuRjD","0"
"001i000000NuS59","0"
"001i000000NuPcE","0"
"001i000000NuRwb","0"
"001i000000NuOek","0"
"001i000000LhyPj","0"
"001i000000NuOub","0"
"001i000000NuQF7","0"
"001i000000NuQac","0"
"001i000000MJzWq","0"
"001i000000NuOZz","0"
"001i000000Lhybr","1"
"001i000000NuP8f","0"
"001i000000NuNWg","0"
"001i000000NuRCP","0"
"001i000000NuQPy","0"
"001i000000NuPHe","0"
"001i000000NuQfj","0"
"001i000000NuPqC","0"
"001i000000NuS1O","0"
"001i000000NuPVR","0"
"001i000000NuRLs","0"
"001i000000NuO21","0"
"001i000000NuNTV","0"
"001i000000NuQN2","0"
"001i000000NuRp6","0"
"001i000000NuREW","0"
"001i000000NuQol","0"
"001i000000NuNZw","0"
"001i000000NuOJJ","0"
"001i000000NuPBO","0"
"001i000000NuPBE","0"
"001i000000NuPBV","0"
"001i000000NuR9n","0"
"001i000000MJzYs","0"
"001i000000MJzXw","0"
"001i000000NuO97","0"
"001i000000NuR67","0"
"001i000000Li951","0"
"001i000000NuQKT","0"
"001i000000MJzTn","0"
"001i000000NuP6h","0"
"001i000000NuOas","0"
"001i000000NuNqp","0"
"001i000000Li95w","0"
"001i000000NuPMP","0"
"001i000000NuQQ4","0"
"001i000000NuO5q","0"
"001i000000NuR8x","0"
"001i000000NuOwZ","0"
"001i000000NuPVu","0"
"001i000000NuOcW","0"
"001i000000NuQs5","0"
"001i000000NuQer","0"
"001i000000NuOOk","0"
"001i000000NuS4T","0"
"001i000000NuROB","0"
"001i000000NuRdN","0"
"001i000000NuQ5a","0"
"001i000000NuPV3","0"
"001i000000NuOKW","0"
"001i000000NuOCB","0"
"001i000000NuQI7","0"
"001i000000NuQyG","0"
"001i000000NuPdR","0"
"001i000000NuOM9","0"
"001i000000NuRsV","0"
"001i000000N1vWB","0"
"001i000000NuR6L","0"
"001i000000NuOKw","0"
"001i000000NuOG1","0"
"001i000000NuQKk","0"
"001i000000LhyYk","2"
"001i000000NuP8k","0"
"001i000000NuQRX","0"
"001i000000NuQzX","0"
"001i000000NuOPU","0"
"001i000000Li94w","0"
"001i000000NuRSo","0"
"001i000000NuOq9","0"
"001i000000NuOu0","0"
"001i000000NuQO3","0"
"001i000000q7wAj","0"
"001i000000NuP8C","0"
"001i000000NuPDU","0"
"001i000000NuS0s","0"
"001i000000NuOux","0"
"001i000000NuOEt","0"
"001i000000NuOCC","0"
"001i000000NuR27","0"
"001i000000NuQI5","0"
"001i000000NuQNa","0"
"001i000000NuRfr","0"
"001i000000NuOoV","0"
"001i000000NuNqw","0"
"001i000000NuRis","0"
"001i000000c1okp","0"
"001i000000Lhycq","2"
"001i000000MJzaW","0"
"001i000000NuOd8","0"
"001i000000oks3Y","0"
"001i000000NuQXP","0"
"001i000000NuRtS","0"
"001i000000NuOQn","0"
"001i000000NuPPH","0"
"001i000000NuP1t","0"
"001i000000LhyS1","2"
"001i000000NuSpS","0"
"001i000000NuRGC","0"
"001i000000NuSpH","0"
"001i000000NuS16","0"
"001i000000NuREK","0"
"001i000000NuPDg","0"
"001i000000NuNn6","0"
"001i000000NuRJM","0"
"001i000000NuRP0","0"
"001i000000Li96Z","0"
"001i000000NuOqr","0"
"001i000000NuR22","0"
"001i000000NuNck","0"
"001i000000NuR8B","0"
"001i000000NuS7h","0"
"001i000000NuO1O","0"
"001i000000NuPyq","0"
"001i000000NuPSw","0"
"001i000000LhyRm","1"
"001i000000NuRrG","0"
"001i000000NuOQ4","0"
"001i000000NuOcn","0"
"001i000000NuPR0","0"
"001i000000NuPAz","0"
"001i000000NuOBK","0"
"001i000000NuRAU","0"
"001i000000NuP8B","0"
"001i000000NuQ5h","0"
"001i000000NuPB7","0"
"001i000000NuOLv","0"
"001i000000NuP5s","0"
"001i000000NuR2Z","0"
"001i000000NuPSL","0"
"001i000000NuRMP","0"
"001i000000NuRjl","0"
"001i000000NuOsY","0"
"001i000000NuOX7","0"
"001i000000NuQLa","0"
"001i000000NuR7A","0"
"001i000000NuROw","0"
"001i000000oks2j","0"
"001i000000NuOPj","0"
"001i000000Lhybs","0"
"001i000000NuNuN","0"
"001i000000NuS1C","0"
"001i000000NuQZo","0"
"001i000000NuQIX","0"
"001i000000NuOky","0"
"001i000000MJzaz","0"
"001i000000NuQyB","0"
"001i000000q7wAW","0"
"001i000000NuQ3A","0"
"001i000000NuQ2h","0"
"001i000000NuQuL","0"
"001i000000NuPeV","0"
"001i000000NuQ4D","0"
"001i000000NuOGV","0"
"001i000000NuRpc","0"
"001i000000NuS9Y","0"
"001i000000NuQEp","0"
"001i000000LhyYW","0.5"
"001i000000NuPij","0"
"001i000000NuPua","0"
"001i000000NuPZm","0"
"001i000000LhyQM","1"
"001i000000NuRjJ","0"
"001i000000NuS05","0"
"001i000000NuOZN","0"
"001i000000NuREV","0"
"001i000000aSCJt","0"
"001i000000NuPQ5","0"
"001i000000NuRQz","0"
"001i000000NuR1a","0"
"001i000000NuPAi","0"
"001i000000NuPzI","0"
"001i000000NuQY0","0"
"001i000000NuOJQ","0"
"001i000000NuOgG","0"
"001i000000NuNVS","0"
"001i000000NuNiy","0"
"001i000000NuOxw","0"
"001i000000NuNn0","0"
"001i000000NuP7q","0"
"001i000000NuP9b","0"
"001i000000NuQ0o","0"
"001i000000NuOjh","0"
"001i000000MJzTl","0"
"001i000000NuPTf","0"
"001i000000NuRfB","0"
"001i000000NuS15","0"
"001i000000NuOjn","0"
"001i000000LhyZQ","1"
"001i000000MJzaZ","0"
"001i000000NuPpL","0"
"001i000000LhyWu","0"
"001i000000NuP6b","0"
"001i000000NuOvs","0"
"001i000000NuOXs","0"
"001i000000NuQYw","0"
"001i000000NuPiW","0"
"001i000000NuQBd","0"
"001i000000NuOkZ","0"
"001i000000NuQ6j","0"
"001i000000NuQMb","0"
"001i000000NuP3M","0"
"001i000000NuQ7X","0"
"001i000000NuPR4","0"
"001i000000NuRf8","0"
"001i000000NuRGN","0"
"001i000000LhyQB","2"
"001i000000NuNo0","0"
"001i000000MJzbT","0"
"001i000000NuQUb","0"
"001i000000NuOTS","0"
"001i000000LhyRH","1"
"001i000000NuPkL","0"
"001i000000NuNcN","0"
"001i000000Lhych","1"
"001i000000NuNvi","0"
"001i000000NuRJw","0"
"001i000000NuR3E","0"
"001i000000em8ty","0"
"001i000000NuR6c","0"
"001i000000NuPqH","0"
"001i000000NuROr","0"
"001i000000aSCda","0"
"001i000000NuQBn","0"
"001i000000NuR6t","0"
"001i000000NuPar","0"
"001i000000NuQPq","0"
"001i000000NuQyb","0"
"001i000000NuPYU","0"
"001i000000NuOD7","0"
"001i000000NuPMb","0"
"001i000000NuQgn","0"
"001i000000NuOIZ","0"
"001i000000NuRj6","0"
"001i000000NuQMC","0"
"001i000000NuPOA","0"
"001i000000NuOw1","0"
"001i000000NuOOa","0"
"001i000000Li959","0"
"001i000000NuQX1","0"
"001i000000NuNoD","0"
"001i000000NuQbL","0"
"001i000000MJzUn","0"
"001i000000NuPAC","0"
"001i000000NuNg5","0"
"001i000000q7wAa","0"
"001i000000NuP7f","0"
"001i000000NuQR3","0"
"001i000000NuOk3","0"
"001i000000NuPDI","0"
"001i000000NuQDa","0"
"001i000000NuRWK","0"
"001i000000NuRh2","0"
"001i000000NuQa3","0"
"001i000000NuPUQ","0"
"001i000000MJzXx","0"
"001i000000NuQNC","0"
"001i000000NuNxV","0"
"001i000000NuOPk","0"
"001i000000NuQmA","0"
"001i000000NuR3X","0"
"001i000000NuNxd","0"
"001i000000NuOrV","0"
"001i000000NuNua","0"
"001i000000NuRxz","2"
"001i000000elSRl","0"
"001i000000NuOXk","0"
"001i000000NuP9X","0"
"001i000000NuQ1h","0"
"001i000000NuQE4","0"
"001i000000NuOqG","0"
"001i000000NuNbn","0"
"001i000000NuORG","0"
"001i000000bUJpC","0"
"001i000000NuOFg","0"
"001i000000NuPxX","0"
"001i000000NuOSD","0"
"001i000000NuQbo","0"
"001i000000NuQWJ","0"
"001i000000NuQcA","0"
"001i000000NuOTX","0"
"001i000000NuON7","0"
"001i000000NuNzQ","0"
"001i000000NuOwi","0"
"001i000000NuOH3","0"
"001i000000NuQIb","0"
"001i000000NuO0O","0"
"001i000000NuOaV","0"
"001i000000NuOOe","0"
"001i000000NuQUw","0"
"001i000000NuPSe","0"
"001i000000NuQsZ","0"
"001i000000NuO1g","0"
"001i000000NuRBA","0"
"001i000000NuRTI","1"
"001i000000NuRGn","0"
"001i000000NuOBg","0"
"001i000000NuRZR","0"
"001i000000NuRYt","0"
"001i000000NuO2o","0"
"001i000000NuRGz","0"
"001i000000NuPcg","0"
"001i000000NuOAf","0"
"001i000000NuRH2","0"
"001i000000NuPWm","0"
"001i000000NuQYN","0"
"001i000000NuRf1","0"
"001i000000MJzUX","0"
"001i000000oks3I","0"
"001i000000NuPeS","0"
"001i000000Lhybl","2"
"001i000000NuQbb","0"
"001i000000NuRw0","0"
"001i000000NuOjY","0"
"001i000000LhycV","2"
"001i000000NuQsP","0"
"001i000000NuPhY","0"
"001i000000LhyZ8","0.5"
"001i000000NuOf6","0"
"001i000000NuQK6","0"
"001i000000NuPx8","0"
"001i000000LhyaP","1"
"001i000000NuQ32","0"
"001i000000NuQQH","0"
"001i000000NuQFq","0"
"001i000000NuNpy","0"
"001i000000NuOZ5","0"
"001i000000oks4U","0"
"001i000000NuRem","0"
"001i000000NuNhu","0"
"001i000000NuOxx","0"
"001i000000NuPzW","0"
"001i000000NuNYS","0"
"001i000000NuPgP","0"
"001i000000NuNeJ","0"
"001i000000NuQko","0"
"001i000000NuRPu","0"
"001i000000NuQbm","0"
"001i000000NuRmb","0"
"001i000000NuRCh","0"
"001i0000017bRa6","0"
"001i000000NuOgd","0"
"001i000000NuO40","0"
"001i000000NuPn2","0"
"001i000000NuQnB","0"
"001i000000NuOST","0"
"001i000000NuOXi","0"
"001i000000NuPlr","0"
"001i000000LhydA","1"
"001i000000NuPxH","0"
"001i000000NuRMc","0"
"001i000000NuNv2","0"
"001i000000NuQ8c","0"
"001i000000NuPAV","0"
"001i000000LhyXH","0"
"001i000000NuO7p","0"
"001i000000NuNaN","0"
"001i000000NuP4P","0"
"001i000000NuQJb","0"
"001i000000NuRdL","0"
"001i000000NuOtk","0"
"001i000000NuQq1","0"
"001i000000NuRCU","0"
"001i000000NuQ8n","0"
"001i000000NuRTd","0"
"001i000000NuQY9","0"
"001i000000NuPmH","0"
"001i000000NuNrA","0"
"001i000000NuPh1","0"
"001i000000NuQ1B","0"
"001i000000NuPWd","0"
"001i000000NuQdo","0"
"001i000000NuQXX","0"
"001i000000LhyYY","1"
"001i000000NuOR4","0"
"001i000000NuNnJ","0"
"001i000000NuOu5","0"
"001i000000oks1U","0"
"001i000000NuRIa","0"
"001i000000NuRZP","0"
"001i000000NuPEh","0"
"001i000000NuOZU","0"
"001i000000NuRd3","0"
"001i000000NuPuW","0"
"001i000000NuQri","0"
"001i000000NuRba","0"
"001i000000NuR52","0"
"001i000000NuR7M","0"
"001i000000NuQQv","0"
"001i000000oks3R","0"
"001i000000NuP4N","0"
"001i000000NuR4R","0"
"001i0000017AZ6N","0"
"001i000000NuO0L","0"
"001i000000NuPdc","0"
"001i000000NuPkP","0"
"001i000000NuQ2R","0"
"001i000000NuOnx","0"
"001i000000NuOnL","0"
"001i000000NuQdy","0"
"001i000000NuQpK","0"
"001i000000NuS7W","0"
"001i000000NuPyN","0"
"001i000000NuPIT","0"
"001i000000NuRb0","0"
"001i000000NuOBf","0.5"
"001i000000NuQUK","0"
"001i000000NuQy9","0"
"001i000000NuQf1","0"
"001i000000NuPyz","0"
"001i000000MJzaV","0"
"001i000000NuQvL","0"
"001i000000NuQBy","0"
"001i000000NuQji","0"
"001i000000MJzUc","0"
"001i000000NuQNL","0"
"001i000000NuNqF","0"
"001i000000NuOyy","0"
"001i000000NuPtU","0"
"001i000000NuQlz","0"
"001i000000NuOJF","0"
"001i000000NuOxy","0"
"001i000000NuRPv","0"
"001i000000NuRkw","0"
"001i000000NuPkI","0"
"001i000000NuPwd","0"
"001i000000NuOon","0"
"001i000000NuNwC","0"
"001i000000NuRJA","0"
"001i000000NuRDd","0"
"001i000000NuO8e","0"
"001i000000NuPe8","0"
"001i000000NuQoh","0"
"001i000000NuPJ5","0"
"001i000000NuNxb","0"
"001i000000NuRZC","0"
"001i000000LhyZ9","1"
"001i000000NuO6a","0"
"001i000000NuOTB","0"
"001i000000NuQnY","0"
"001i000000NuPMw","0"
"001i000000NuP6O","0"
"001i000000NuPsk","0"
"001i000000N1vVu","0"
"001i000000NuPF8","0"
"001i000000NuOx8","0"
"001i000000NuSAG","0"
"001i000000NuQvk","0"
"001i000000NuQAd","0"
"001i000000NuNzc","0"
"001i000000NuPCJ","0"
"001i000000MJzaI","0"
"001i000000LhyR6","2"
"001i000000NuQyM","0"
"001i000000NuRUa","0"
"001i000000NuOKk","0"
"001i000000MJzXG","0"
"001i000000NuQPl","0"
"001i000000NuOfP","0"
"001i000000NuReM","0"
"001i000000NuPbF","0"
"001i000000NuOgH","0"
"001i000000NuPsZ","0"
"001i000000NuRiM","0"
"001i000000NuQAA","0"
"001i000000NuQvE","0"
"001i000000NuQ8O","0"
"001i000000NuR9J","0"
"001i000000MJzW7","0"
"001i000000P5kd2","1"
"001i000000NuOFP","0"
"001i000000NuRr4","0"
"001i000000NuQHe","0"
"001i000000NuQzR","0"
"001i000000NuRoj","0"
"001i000000NuRaj","0"
"001i000000NuQHQ","0"
"001i000000NuQVF","0"
"001i000000aSC6F","0"
"001i000000NuO53","0"
"001i000000NuR4H","0"
"001i000000NuS6U","0"
"001i000000NuPyT","0"
"001i000000NuPtG","0"
"001i000000NuSoN","0"
"001i000000NuQ2P","0"
"001i000000NuQ9s","0"
"001i000000NuO8l","0"
"001i000000NuQU9","0"
"001i000000NuQqX","0"
"001i000000NuPLx","0"
"001i000000NuOch","0"
"001i000000NuNW9","0"
"001i000000NuOsP","0"
"001i000000Li95D","0"
"001i000000NuQc3","0"
"001i000000NuRA6","0"
"001i000000NuP5S","0"
"001i000000NuQDS","0"
"001i000000NuO7T","0"
"001i000000em8xo","0"
"001i000000NuNUi","0"
"001i000000NuQu1","0"
"001i000000NuP0G","0"
"001i000000NuRnu","0"
"001i000000LhyWY","2"
"001i000000NuQgP","0"
"001i000000NuOnl","0"
"001i000000NuPhQ","0"
"001i000000NuPBN","0"
"001i000000NuQeR","0"
"001i000000NuNpV","0"
"001i000000NuQ1a","0"
"001i000000NuRbc","0"
"001i000000LhyTy","2"
"001i000000Lhydj","0.5"
"001i000000NuPOG","0"
"001i000000NuRly","0"
"001i000000NuP9h","0"
"001i000000NuQI1","0"
"001i000000NuQgr","0"
"001i000000NuPHh","0"
"001i000000MJzZH","0"
"001i000000NuS5V","0"
"001i000000NuPAW","0"
"001i000000MJzSo","0"
"001i000000sIUyQ","2"
"001i000000NuO17","0"
"001i000000NuP7z","0"
"001i000000NuRmA","0"
"001i000000NuRqU","0"
"001i000000NuO7M","0"
"001i000000NuNaq","0"
"001i000000NuQfK","0"
"001i000000NuQsH","0"
"001i000000NuRW9","0"
"001i000000NuQas","0"
"001i000000NuQ9k","0"
"001i000000LhyTe","1"
"001i000000NuQUC","0"
"001i000000MJzbt","0"
"001i000000NuOVX","0"
"001i000000NuQnR","0"
"001i000000NuOIc","0"
"001i000000NuOZq","0"
"001i000000NuPME","0"
"001i000000NuQzy","0"
"001i000000NuOhj","0"
"001i000000NuOsm","0"
"001i000000NuPUt","0"
"001i000000MJzTf","0"
"001i000000NuS3d","0"
"001i000000NuPIl","0"
"001i000000NuOVc","0"
"001i000000Li95k","0"
"001i000000NuOCl","1"
"001i000000NuPws","0"
"001i000000q7wAn","0"
"001i000000NuPm6","0"
"001i000000NuRR6","0"
"001i000000NuNV4","0"
"001i000000NuOD4","0"
"001i000000NuOil","0"
"001i000000NuPOa","0"
"001i000000NuNdc","0"
"001i000000NuPdh","0"
"001i000000NuRgS","0"
"001i000000NuOor","0"
"001i000000NuQgS","0"
"001i000000NuPzH","0"
"001i000000NuRin","0"
"001i000000NuP5l","0"
"001i000000NuQvI","0"
"001i000000NuPJ8","0"
"001i000000NuPx2","0"
"001i000000NuPwt","1"
"001i000000NuNYY","0"
"001i000000NuQfL","0"
"001i000000NuOvu","0"
"001i000000NuOig","0"
"001i000000NuQki","0"
"001i000000NuNh5","0"
"001i000000MJzaU","0"
"001i000000NuQz2","0"
"001i000000NuOrr","0"
"001i000000NuQPY","0"
"001i000000NuOry","0"
"001i000000NuRMS","0"
"001i000000NuR0b","0"
"001i000000NuRCo","0"
"001i000000MJzbp","0"
"001i000000NuR4v","0"
"001i000000NuR7R","0"
"001i000000NuRNg","0"
"001i000000NuO3J","0"
"001i000000NuO1c","0"
"001i000000NuQzK","0"
"001i000000NuRBP","0"
"001i000000NuPTZ","0"
"001i000000NuNfd","0"
"001i000000N57o9","0"
"001i000000NuRtq","0"
"001i000000NuQj2","0"
"001i000000NuRWp","0"
"001i000000NuPg6","0"
"001i000000NuO5c","0"
"001i000000NuPvB","0"
"001i000000NuOfC","0"
"001i000000NuPNM","0"
"001i000000NuP9D","0"
"001i000000NuNy2","0"
"001i000000NuPL8","0"
"001i000000NuRNR","0"
"001i000000NuNdi","0"
"001i000000NuOmo","0"
"001i000000NuOB7","0"
"001i000000NuOi3","0"
"001i000000NuQrT","0"
"001i000000NuQXL","0"
"001i000000NuPEa","0"
"001i000000NuPWn","0"
"001i000000MJzbJ","0"
"001i000000NuSok","0"
"001i000000NuNd5","0"
"001i000000NuP9r","0"
"001i000000LhySS","1"
"001i000000NuP0Q","0"
"001i000000NuPge","0"
"001i000000NuNff","0"
"001i000000NuQ1N","0"
"001i000000NuQJF","0"
"001i000000NuNlI","0"
"001i000000NuNey","0"
"001i000000NuQ2L","0"
"001i000000NuRTb","0"
"001i000000NuNxZ","0"
"001i000000NuOne","0"
"001i000000NuPUn","0"
"001i000000NuOR1","0"
"001i000000NuNxR","0"
"001i000000MJzb8","0"
"001i000000NuOis","0"
"001i000000NuQuV","0"
"001i000000NuOQa","0"
"001i000000NuOb1","0"
"001i000000NuQVp","0"
"001i000000NuOBZ","0"
"001i000000NuOyT","0"
"001i000000NuR9M","0"
"001i000000NuRmz","0"
"001i000000NuRsQ","0"
"001i000000NuNml","0"
